num_cus,num_tmacs,mem_buf_cap,net_buf_cap,mem_banks_per_group,mem_ranks,mem_frac_bank_cap,batch_size,kv_cache,latency_ms,energy_mJ,latency_per_token_ms,energy_per_inference_mJ,energy_per_token_mJ,prefill_tokens_per_sec,average_power_W,system_power_W,average_power_mem_W,average_power_comp_W,average_power_net_W,system_cost,chiplet_silicon_cost,memory_cost_2xHBLC,package_cost,package_silicon_cost,package_memory_cost,package_substrate_cost,system_silicon_cost,system_memory_cost,system_substrate_cost,system_pcb_cost,avg_comp_util,avg_mem_util,system_compute_TOPS,system_bandwidth_TBps,system_capacity_GB,num_packages,num_chiplets,hblc_capacity_GB,hblc_bandwidth_GBps,hblc_bw_per_capacity,peak_buffer_MB,avg_cache_util_MB,model_weight_capacity_GB,kv_cache_capacity_per_batch_GB,total_model_capacity_GB,cores_per_cu,mem_buffer_size,net_buffer_size,tmacs_per_core,hblc_bank_groups,hblc_ranks,hblc_frac_bank_cap
96,22,0.25,0.25,3,4,1.0,63,4055,0.4600030517986577,12.698822238339355,0.007301635742835836,12.698822238339355,0.20156860695776754,136955.61312835585,27.606192205582303,2650.194451735901,15.677368086316223,11.027360101079699,0.9014640181849544,20310.90094222913,16.485855826235806,190.5819419238399,844.3428665214842,65.94342330494322,762.3277676953596,16.071675521181252,1582.6421593186374,18295.866424688633,385.7202125083501,46.67214571351037,0.26759909519518504,1.0,8650.752,49.152,1728.0,24.0,96.0,9.0,256.0,28.444444444444443,1.4434814453125,0.295857177082658,3.740468740463257,0.24749755859375,19.332814931869507,16.0,262144.0,262144.0,22.0,3.0,4.0,1.0
